,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
3569,ORD-047732,Mixed Assortment Box,2022-01-13,9.5,3.72,244.27,778,2894.1600000000003
3578,ORD-153162,85% Dark Bar,2022-01-13,14.2,2.56,40.48,142,363.52
3596,ORD-016931,Truffle Gift Box,2022-01-13,18.9,2.71,124.68,484,1311.6399999999999
3599,ORD-114068,70% Dark Bar,2022-01-13,7.4,13.98,65.64,69,964.62
3610,ORD-069381,Almond Crunch Bar,2022-01-13,6.75,3.95,192.83,337,1331.15
3615,ORD-071746,Truffle Gift Box,2022-01-13,8.7,18.27,130.94,125,2283.75
3631,ORD-180796,70% Dark Bar,2022-01-13,13.9,17.63,31.28,44,775.7199999999999
3632,ORD-076825,Truffle Gift Box,2022-01-13,5.6,13.3,117.97,154,2048.2000000000003
3645,ORD-193905,Pralines Gift Box,2022-01-13,5.7,3.54,86.62,197,697.38
3647,ORD-159362,Mixed Assortment Box,2022-01-13,13.2,3.0,51.85,431,1293.0
3688,ORD-179175,Truffle Gift Box,2022-01-13,13.9,4.05,40.25,346,1401.3
3689,ORD-122580,Choco Coins Bag,2022-01-13,8.9,18.71,99.95,81,1515.51
3691,ORD-071550,Truffle Gift Box,2022-01-13,2.4,14.25,115.91,129,1838.25
3695,ORD-099453,Truffle Gift Box,2022-01-13,8.8,3.11,55.52,229,712.1899999999999
3714,ORD-063048,Truffle Gift Box,2022-01-13,24.7,2.96,268.13,761,2252.56
3732,ORD-078089,70% Dark Bar,2022-01-13,8.5,2.84,58.85,202,573.68
3733,ORD-179628,70% Dark Bar,2022-01-13,8.8,14.06,41.17,51,717.0600000000001
3738,ORD-042004,70% Dark Bar,2022-01-13,17.6,13.24,71.42,73,966.52
3745,ORD-068763,85% Dark Bar,2022-01-13,3.9,4.31,84.98,108,465.47999999999996
3750,ORD-175330,Milk Classic Bar,2022-01-13,18.0,2.92,88.3,236,689.12
3755,ORD-015347,70% Dark Bar,2022-01-13,7.3,2.85,142.39,251,715.35
3760,ORD-067853,Pralines Gift Box,2022-01-13,23.2,2.75,36.58,231,635.25
3769,ORD-166677,Mint Dark Bar,2022-01-13,13.1,3.31,266.7,313,1036.03
3780,ORD-132375,Truffle Gift Box,2022-01-13,3.7,17.06,111.1,93,1586.58
3785,ORD-076033,70% Dark Bar,2022-01-13,18.0,2.73,104.19,308,840.84
3790,ORD-166835,Mixed Assortment Box,2022-01-13,8.8,13.32,52.64,115,1531.8
3795,ORD-175649,Truffle Gift Box,2022-01-14,14.4,3.33,138.93,423,1408.59
3813,ORD-124489,Truffle Gift Box,2022-01-14,4.5,3.53,27.03,202,713.06
3819,ORD-180772,Mint Dark Bar,2022-01-14,7.6,12.74,92.07,67,853.58
3835,ORD-154332,Milk Classic Bar,2022-01-14,10.8,3.15,32.56,122,384.3
3836,ORD-033682,70% Dark Bar,2022-01-14,3.2,3.37,71.77,205,690.85
3849,ORD-136831,Milk Classic Bar,2022-01-14,19.5,18.44,62.66,239,4407.16
3856,ORD-028167,70% Dark Bar,2022-01-14,8.4,2.61,44.22,152,396.71999999999997
3862,ORD-124339,70% Dark Bar,2022-01-14,4.3,13.66,33.01,53,723.98
3887,ORD-133272,70% Dark Bar,2022-01-14,13.4,2.86,55.82,231,660.66
3888,ORD-006450,Salted Caramel Bar,2022-01-14,10.0,3.04,101.86,185,562.4
3902,ORD-090789,70% Dark Bar,2022-01-14,15.6,2.74,59.28,183,501.42
3926,ORD-012998,70% Dark Bar,2022-01-14,11.3,2.68,134.06,254,680.72
3927,ORD-029405,70% Dark Bar,2022-01-14,5.3,3.47,48.52,192,666.24
3959,ORD-098317,Mixed Assortment Box,2022-01-14,12.7,12.07,49.94,99,1194.93
3965,ORD-057875,Hazelnut Milk Bar,2022-01-14,22.5,2.7,23.84,139,375.3
3977,ORD-178345,Hazelnut Milk Bar,2022-01-14,13.2,3.28,92.13,178,583.8399999999999
3991,ORD-159310,70% Dark Bar,2022-01-14,15.8,3.13,51.04,196,613.48
3998,ORD-167723,Milk Classic Bar,2022-01-14,15.25,3.34,128.38,259,865.06
4004,ORD-120824,Milk Classic Bar,2022-01-14,18.5,12.35,33.26,67,827.4499999999999
4023,ORD-164022,Choco Coins Bag,2022-01-14,16.5,11.45,428.27,348,3984.6
4029,ORD-056194,Mint Dark Bar,2022-01-14,11.0,3.28,162.62,138,452.64
4039,ORD-087962,Pralines Gift Box,2022-01-14,18.0,11.89,117.17,132,1569.48
4045,ORD-050016,Truffle Gift Box,2022-01-14,2.1,12.18,48.55,98,1193.6399999999999
4053,ORD-122148,Choco Coins Bag,2022-01-14,8.7,18.34,58.21,84,1540.56
4070,ORD-174859,Choco Coins Bag,2022-01-15,6.1,12.21,87.04,115,1404.15
4090,ORD-195069,Truffle Gift Box,2022-01-15,16.0,3.27,76.44,334,1092.18
4096,ORD-153775,Pralines Gift Box,2022-01-15,12.7,11.71,62.22,100,1171.0
4116,ORD-136046,Salted Caramel Bar,2022-01-15,3.5,3.11,147.8,224,696.64
4122,ORD-107125,Mixed Assortment Box,2022-01-15,11.7,3.25,59.05,396,1287.0
4143,ORD-123859,Truffle Gift Box,2022-01-15,10.4,2.79,37.19,317,884.4300000000001
4153,ORD-104271,Salted Caramel Bar,2022-01-15,7.98,3.12,75.55,246,767.52
4158,ORD-040131,Almond Crunch Bar,2022-01-15,7.0,2.78,77.47,519,1442.82
4181,ORD-053504,70% Dark Bar,2022-01-15,17.8,3.42,104.44,383,1309.86
4187,ORD-142896,70% Dark Bar,2022-01-15,9.5,2.88,112.06,253,728.64
4205,ORD-134143,Milk Classic Bar,2022-01-15,17.5,16.65,43.42,40,666.0
4247,ORD-170744,70% Dark Bar,2022-01-15,6.7,3.06,96.36,147,449.82
4249,ORD-151408,Truffle Gift Box,2022-01-15,15.8,3.14,53.48,207,649.98
4301,ORD-134275,Hazelnut Milk Bar,2022-01-15,11.9,3.15,112.79,219,689.85
4330,ORD-142040,Choco Coins Bag,2022-01-15,2.7,19.45,30.06,-67,-1303.1499999999999
4336,ORD-180362,Mixed Assortment Box,2022-01-15,9.2,12.78,30.88,146,1865.8799999999999
4344,ORD-021878,70% Dark Bar,2022-01-15,11.8,11.54,50.41,58,669.3199999999999
4352,ORD-009527,70% Dark Bar,2022-01-15,4.0,2.91,75.74,226,657.6600000000001
4381,ORD-174404,Pralines Gift Box,2022-01-16,10.8,2.77,56.55,204,565.08
4397,ORD-058713,Mixed Assortment Box,2022-01-16,4.7,13.57,87.38,166,2252.62
4401,ORD-160269,70% Dark Bar,2022-01-16,5.4,17.94,65.08,48,861.1200000000001
4406,ORD-034098,White Choco Bar,2022-01-16,26.3,2.42,713.5119565354731,1044,2526.48
4418,ORD-103570,70% Dark Bar,2022-01-16,14.7,2.59,139.95,281,727.79
4420,ORD-033940,85% Dark Bar,2022-01-16,13.7,3.26,82.9,175,570.5
4437,ORD-197308,Truffle Gift Box,2022-01-16,3.1,4.02,95.26,209,840.18
4447,ORD-127924,Mixed Assortment Box,2022-01-16,14.3,3.3,54.86,318,1049.3999999999999
4450,ORD-193175,70% Dark Bar,2022-01-16,17.3,3.43,55.86,127,435.61
4454,ORD-137252,70% Dark Bar,2022-01-16,9.9,17.88,63.48,71,1269.48
4463,ORD-187296,Truffle Gift Box,2022-01-16,22.0,14.35,88.67,125,1793.75
4464,ORD-177098,Milk Classic Bar,2022-01-16,6.7,3.09,115.12,197,608.73
4473,ORD-005835,70% Dark Bar,2022-01-16,7.9,3.19,182.08,223,711.37
4484,ORD-049795,Mint Dark Bar,2022-01-16,8.8,13.01,61.97,56,728.56
4485,ORD-088499,Truffle Gift Box,2022-01-16,10.9,3.47,55.32,318,1103.46
4487,ORD-196071,Almond Crunch Bar,2022-01-16,8.6,3.06,63.22,282,862.92
4503,ORD-137637,70% Dark Bar,2022-01-16,11.3,13.95,61.01,74,1032.3
4509,ORD-022727,85% Dark Bar,2022-01-16,9.4,12.71,297.25,69,876.99
4553,ORD-027727,70% Dark Bar,2022-01-16,17.5,2.36,204.72,477,1125.72
4570,ORD-072615,70% Dark Bar,2022-01-16,2.9,2.85,54.83,141,401.85
4577,ORD-049717,Milk Classic Bar,2022-01-16,16.1,2.91,175.95,263,765.33
4583,ORD-147294,Almond Crunch Bar,2022-01-16,25.5,2.92,36.08,385,1124.2
4607,ORD-042950,Salted Caramel Bar,2022-01-16,8.5,3.48,16.37,99,344.52
4608,ORD-140144,White Choco Bar,2022-01-16,14.7,13.41,67.45,31,415.71
4650,ORD-126681,Mint Dark Bar,2022-01-16,11.5,3.12,105.98,184,574.08
4696,ORD-141240,70% Dark Bar,2022-01-17,6.1,12.11,128.7,80,968.8
4699,ORD-005205,Truffle Gift Box,2022-01-17,18.2,2.85,234.85,403,1148.55
4712,ORD-128515,70% Dark Bar,2022-01-17,21.2,2.82,57.55,263,741.66
4720,ORD-141598,Mixed Assortment Box,2022-01-17,15.9,12.08,25.27,113,1365.04
4752,ORD-127179,Truffle Gift Box,2022-01-17,8.7,2.91,175.97,501,1457.91
4766,ORD-108445,Mint Dark Bar,2022-01-17,11.5,3.74,70.11,193,721.82
4776,ORD-166769,70% Dark Bar,2022-01-17,13.9,3.37,73.05,156,525.72
4782,ORD-069309,Choco Coins Bag,2022-01-17,25.1,2.68,105.45,615,1648.2
4793,ORD-030976,70% Dark Bar,2022-01-17,5.5,3.8,23.35,103,391.4
4808,ORD-040340,70% Dark Bar,2022-01-17,26.0,2.94,88.8,344,1011.36
4826,ORD-140531,70% Dark Bar,2022-01-17,4.8,3.26,115.15,152,495.52
4842,ORD-013356,70% Dark Bar,2022-01-17,12.0,4.07,33.12,110,447.70000000000005
4847,ORD-184464,70% Dark Bar,2022-01-17,11.6,3.35,68.2,134,448.90000000000003
4912,ORD-057980,70% Dark Bar,2022-01-17,7.6,3.82,60.91,144,550.0799999999999
4917,ORD-149604,70% Dark Bar,2022-01-17,17.2,2.58,223.4,383,988.14
4923,ORD-131048,Almond Crunch Bar,2022-01-18,15.4,3.0,30.72,251,753.0
4924,ORD-004819,70% Dark Bar,2022-01-18,22.3,3.4,38.78,170,578.0
4931,ORD-034984,85% Dark Bar,2022-01-18,25.6,3.36,109.28,261,876.9599999999999
4933,ORD-184687,Milk Classic Bar,2022-01-18,26.0,3.01,159.13,362,1089.62
4946,ORD-028161,Salted Caramel Bar,2022-01-18,5.9,2.85,96.9,269,766.65
4994,ORD-071474,Truffle Gift Box,2022-01-18,12.3,12.87,39.44,292,3758.04
5001,ORD-177650,70% Dark Bar,2022-01-18,19.1,2.59,145.75,320,828.8
5023,ORD-126265,Mint Dark Bar,2022-01-18,0.9,3.68,34.3,70,257.6
5040,ORD-047550,Mixed Assortment Box,2022-01-18,10.8,2.89,34.86,359,1037.51
5067,ORD-196721,Truffle Gift Box,2022-01-18,5.6,3.27,175.94,320,1046.4
5072,ORD-006201,70% Dark Bar,2022-01-18,23.6,11.91,155.81,135,1607.85
5079,ORD-110214,Hazelnut Milk Bar,2022-01-18,20.2,3.66,84.97,231,845.46
5111,ORD-111202,White Choco Bar,2022-01-18,8.3,3.35,116.17,241,807.35
5114,ORD-056802,Truffle Gift Box,2022-01-18,10.7,3.19,66.08,377,1202.6299999999999
5153,ORD-143632,85% Dark Bar,2022-01-18,7.9,13.08,258.48,124,1621.92
5161,ORD-165317,Mixed Assortment Box,2022-01-18,5.0,2.55,35.84,226,576.3
5177,ORD-060377,Milk Classic Bar,2022-01-18,20.7,3.32,91.81,258,856.56
5181,ORD-051837,Mixed Assortment Box,2022-01-19,16.6,12.62,126.0,261,3293.8199999999997
5197,ORD-098398,Salted Caramel Bar,2022-01-19,6.17,3.69,188.55,357,1317.33
5201,ORD-057552,70% Dark Bar,2022-01-19,12.7,2.67,172.44,798,2130.66
5202,ORD-129530,Mixed Assortment Box,2022-01-19,4.4,3.05,65.15,336,1024.8
5208,ORD-163518,Truffle Gift Box,2022-01-19,23.3,2.79,69.81,350,976.5
5228,ORD-190514,Pralines Gift Box,2022-01-19,21.2,3.4,45.36,149,506.59999999999997
5232,ORD-008014,Truffle Gift Box,2022-01-19,4.6,2.57,88.98,342,878.9399999999999
5235,ORD-065932,Hazelnut Milk Bar,2022-01-19,9.6,3.56,39.83,169,601.64
5239,ORD-061586,Pralines Gift Box,2022-01-19,17.4,3.07,60.51,305,936.3499999999999
5282,ORD-042851,70% Dark Bar,2022-01-19,12.6,11.7,325.43,138,1614.6
5295,ORD-059913,70% Dark Bar,2022-01-19,7.8,2.63,111.63,300,789.0
5300,ORD-104935,Pralines Gift Box,2022-01-19,17.87,3.23,84.35,255,823.65
5302,ORD-099793,70% Dark Bar,2022-01-19,10.0,12.01,226.94,110,1321.1
5322,ORD-143394,Truffle Gift Box,2022-01-19,4.6,3.53,34.01,179,631.87
5346,ORD-073561,White Choco Bar,2022-01-19,4.0,12.09,200.61,389,4703.01
5353,ORD-087784,Mint Dark Bar,2022-01-19,7.2,2.64,121.9,160,422.40000000000003
5365,ORD-187147,85% Dark Bar,2022-01-19,27.5,3.71,166.33,273,1012.83
5371,ORD-190660,85% Dark Bar,2022-01-19,18.1,16.81,28.64,39,655.5899999999999
5386,ORD-029421,Mixed Assortment Box,2022-01-19,18.5,2.78,20.75,302,839.56
5392,ORD-116214,70% Dark Bar,2022-01-19,19.1,3.12,36.65,154,480.48
5443,ORD-139526,70% Dark Bar,2022-01-20,10.9,3.11,47.08,201,625.11
5454,ORD-071768,Hazelnut Milk Bar,2022-01-20,26.1,3.64,53.39,171,622.44
5466,ORD-177221,Choco Coins Bag,2022-01-20,25.2,3.27,93.7,547,1788.69
5470,ORD-107811,Mixed Assortment Box,2022-01-20,19.5,3.79,85.96,488,1849.52
5473,ORD-164138,Pralines Gift Box,2022-01-20,21.3,2.44,70.05,356,868.64
5497,ORD-061136,Almond Crunch Bar,2022-01-20,21.7,2.62,45.19,278,728.36
5511,ORD-071413,Hazelnut Milk Bar,2022-01-20,5.5,2.62,61.64,190,497.8
5521,ORD-102534,Mixed Assortment Box,2022-01-20,5.6,3.5,51.79,292,1022.0
5553,ORD-057893,Salted Caramel Bar,2022-01-20,8.1,3.32,78.58,244,810.0799999999999
5557,ORD-016012,Mixed Assortment Box,2022-01-20,31.9,2.82,25.45,366,1032.12
5575,ORD-095794,White Choco Bar,2022-01-20,16.75,3.18,175.7,357,1135.26
5582,ORD-199310,70% Dark Bar,2022-01-20,11.5,3.08,62.72,142,437.36
5583,ORD-132803,Mint Dark Bar,2022-01-20,6.4,11.55,305.46,126,1455.3000000000002
5612,ORD-105447,Pralines Gift Box,2022-01-20,5.0,16.89,163.32,108,1824.1200000000001
5618,ORD-022292,Pralines Gift Box,2022-01-20,6.6,2.96,96.63,184,544.64
5633,ORD-020185,Pralines Gift Box,2022-01-20,13.9,3.27,109.04,99,323.73
5643,ORD-018587,70% Dark Bar,2022-01-20,9.3,4.01,66.08,149,597.49
5647,ORD-068011,Mixed Assortment Box,2022-01-20,18.6,3.15,93.69,714,2249.1
5660,ORD-040331,Mixed Assortment Box,2022-01-20,24.8,3.37,102.64,554,1866.98
5673,ORD-119168,Milk Classic Bar,2022-01-20,10.3,2.95,177.56,107,315.65000000000003
5680,ORD-011299,70% Dark Bar,2022-01-20,12.4,2.65,45.81,226,598.9
5685,ORD-005379,White Choco Bar,2022-01-20,13.9,3.01,90.77,211,635.1099999999999
5696,ORD-030096,70% Dark Bar,2022-01-20,20.7,2.69,71.67,303,815.0699999999999
5714,ORD-040198,70% Dark Bar,2022-01-21,15.7,11.2,139.46,107,1198.3999999999999
5732,ORD-157065,Truffle Gift Box,2022-01-21,8.8,2.56,63.35,402,1029.1200000000001
5735,ORD-010845,White Choco Bar,2022-01-21,0.9,2.86,89.9,142,406.12
5738,ORD-135938,70% Dark Bar,2022-01-21,8.9,3.23,108.63,283,914.09
5740,ORD-038265,Truffle Gift Box,2022-01-21,8.9,3.39,181.37,435,1474.65
5741,ORD-188276,Truffle Gift Box,2022-01-21,14.2,3.44,170.11,539,1854.16
5744,ORD-154186,70% Dark Bar,2022-01-21,13.9,3.09,53.82,133,410.96999999999997
5755,ORD-045135,70% Dark Bar,2022-01-21,7.8,3.42,78.57,157,536.9399999999999
5764,ORD-073531,Truffle Gift Box,2022-01-21,15.6,17.28,47.35,71,1226.88
5784,ORD-101552,Almond Crunch Bar,2022-01-21,19.5,16.92,161.61,144,2436.4800000000005
5806,ORD-195284,Choco Coins Bag,2022-01-21,4.7,18.26,90.44,109,1990.3400000000001
5815,ORD-075163,70% Dark Bar,2022-01-21,3.4,12.74,40.1,43,547.82
5819,ORD-103154,Truffle Gift Box,2022-01-21,13.6,3.2,93.82,376,1203.2
5833,ORD-072222,70% Dark Bar,2022-01-21,8.9,2.86,189.06,213,609.18
5841,ORD-079967,Truffle Gift Box,2022-01-21,13.3,13.33,80.69,93,1239.69
5858,ORD-082575,70% Dark Bar,2022-01-21,9.3,12.18,104.47,96,1169.28
5874,ORD-053780,Milk Classic Bar,2022-01-21,11.2,3.96,89.34,131,518.76
5875,ORD-148978,Mixed Assortment Box,2022-01-21,6.8,3.18,64.1,431,1370.5800000000002
5882,ORD-025197,Mint Dark Bar,2022-01-21,17.6,3.14,47.31,181,568.34
5887,ORD-010399,Mixed Assortment Box,2022-01-21,10.4,3.0,23.41,264,792.0
5889,ORD-093259,Milk Classic Bar,2022-01-21,16.5,3.48,126.81,333,1158.84
5892,ORD-004105,Mixed Assortment Box,2022-01-21,16.6,2.8,36.09,510,1428.0
5898,ORD-023355,70% Dark Bar,2022-01-21,8.2,11.91,162.44,88,1048.08
5947,ORD-130857,Almond Crunch Bar,2022-01-21,9.3,3.18,104.14,330,1049.4
5959,ORD-058168,70% Dark Bar,2022-01-21,25.2,2.95,141.38,405,1194.75
5961,ORD-084689,Hazelnut Milk Bar,2022-01-22,18.6,3.96,84.51,203,803.88
5982,ORD-023677,Choco Coins Bag,2022-01-22,16.3,16.36,37.0,84,1374.24
6011,ORD-020255,70% Dark Bar,2022-01-22,10.0,3.04,65.4,180,547.2
6021,ORD-086831,Mixed Assortment Box,2022-01-22,6.8,3.1,27.84,278,861.8000000000001
6036,ORD-109669,White Choco Bar,2022-01-22,13.4,2.94,205.86,402,1181.8799999999999
6052,ORD-026564,Milk Classic Bar,2022-01-22,15.6,3.57,122.54,233,831.81
6062,ORD-084158,85% Dark Bar,2022-01-22,17.0,3.46,251.94,254,878.84
6064,ORD-086199,70% Dark Bar,2022-01-22,7.2,3.03,61.69,229,693.87
6073,ORD-052900,70% Dark Bar,2022-01-22,13.8,3.44,76.85,184,632.96
6078,ORD-022786,70% Dark Bar,2022-01-22,10.72,3.52,45.56,186,654.72
6119,ORD-126283,Salted Caramel Bar,2022-01-22,12.1,2.64,54.37,252,665.2800000000001
6135,ORD-189618,Pralines Gift Box,2022-01-22,16.3,2.71,43.75,176,476.96
6136,ORD-198467,70% Dark Bar,2022-01-22,12.8,17.96,33.74,36,646.5600000000001
6147,ORD-040589,Milk Classic Bar,2022-01-22,16.7,2.62,237.02,425,1113.5
6154,ORD-131520,Mixed Assortment Box,2022-01-22,22.8,2.64,42.21,468,1235.52
6168,ORD-051543,Pralines Gift Box,2022-01-22,5.2,3.72,81.37,179,665.88
6172,ORD-188182,70% Dark Bar,2022-01-22,6.6,2.69,74.41,202,543.38
6199,ORD-093996,Milk Classic Bar,2022-01-22,8.8,12.28,219.72,120,1473.6
6202,ORD-149427,Truffle Gift Box,2022-01-22,10.0,3.21,122.29,378,1213.3799999999999
6205,ORD-188978,70% Dark Bar,2022-01-22,15.8,3.64,57.7,283,1030.1200000000001
6210,ORD-141725,Salted Caramel Bar,2022-01-22,10.8,2.97,49.18,239,709.83
6214,ORD-141132,Mint Dark Bar,2022-01-22,8.2,3.11,67.47,170,528.6999999999999
6218,ORD-172403,Mixed Assortment Box,2022-01-22,5.4,3.51,73.31,362,1270.62
6227,ORD-146935,70% Dark Bar,2022-01-22,8.1,2.9,108.29,240,696.0
6260,ORD-152372,70% Dark Bar,2022-01-22,2.3,3.85,108.09,141,542.85
6269,ORD-168817,70% Dark Bar,2022-01-22,7.7,13.96,119.73,68,949.2800000000001
6284,ORD-001955,70% Dark Bar,2022-01-23,3.8,14.43,24.93,29,418.46999999999997
6293,ORD-045096,Hazelnut Milk Bar,2022-01-23,3.5,3.58,91.68,183,655.14
6300,ORD-107863,70% Dark Bar,2022-01-23,18.7,10.16,52.38,55,558.8
6302,ORD-146636,Pralines Gift Box,2022-01-23,19.4,12.0,93.05,96,1152.0
6317,ORD-145056,70% Dark Bar,2022-01-23,2.2,2.87,56.82,122,350.14
6321,ORD-103488,Mint Dark Bar,2022-01-23,6.3,2.87,165.81,208,596.96
6329,ORD-155264,Mixed Assortment Box,2022-01-23,17.2,3.95,48.74,407,1607.65
6348,ORD-160835,Mixed Assortment Box,2022-01-23,25.3,2.54,165.76,1143,2903.2200000000003
6349,ORD-012930,70% Dark Bar,2022-01-23,6.6,4.11,84.41,195,801.45
6352,ORD-153084,Mixed Assortment Box,2022-01-23,11.6,11.95,106.84,216,2581.2
6360,ORD-099225,Pralines Gift Box,2022-01-23,4.5,3.32,41.9,199,660.68
6361,ORD-140703,White Choco Bar,2022-01-23,5.0,14.06,60.27,82,1152.92
6363,ORD-159736,70% Dark Bar,2022-01-23,15.8,2.79,44.22,182,507.78000000000003
6387,ORD-008039,Almond Crunch Bar,2022-01-23,18.4,13.26,179.74,167,2214.42
6398,ORD-158509,85% Dark Bar,2022-01-23,17.0,2.84,47.73,174,494.15999999999997
6405,ORD-170203,Truffle Gift Box,2022-01-23,13.8,12.76,33.71,88,1122.8799999999999
6408,ORD-175243,Truffle Gift Box,2022-01-23,5.6,2.94,115.79,270,793.8
6463,ORD-182478,70% Dark Bar,2022-01-23,16.6,3.1,67.32,252,781.2
6473,ORD-038126,70% Dark Bar,2022-01-23,25.9,3.22,102.28,299,962.7800000000001
6476,ORD-046471,Mixed Assortment Box,2022-01-23,13.48,2.75,63.36,607,1669.25
6498,ORD-067583,Choco Coins Bag,2022-01-23,7.7,3.76,108.07,426,1601.76
6503,ORD-006271,85% Dark Bar,2022-01-23,15.6,12.53,57.12,75,939.75
6509,ORD-034970,Truffle Gift Box,2022-01-23,12.9,3.12,40.89,247,770.64
6524,ORD-007769,Truffle Gift Box,2022-01-23,8.8,12.03,87.52,147,1768.4099999999999
6531,ORD-140624,Mixed Assortment Box,2022-01-23,19.9,2.7,87.2,553,1493.1000000000001
6537,ORD-076536,Salted Caramel Bar,2022-01-23,23.8,2.81,33.72,231,649.11
6538,ORD-091920,Choco Coins Bag,2022-01-23,20.6,12.15,68.05,200,2430.0
6550,ORD-096840,70% Dark Bar,2022-01-23,25.1,11.83,47.38,104,1230.32
6558,ORD-070829,Hazelnut Milk Bar,2022-01-23,16.9,2.64,45.31,158,417.12
6563,ORD-015213,Truffle Gift Box,2022-01-23,2.5,3.64,155.48,347,1263.0800000000002
6573,ORD-132922,Truffle Gift Box,2022-01-24,12.1,11.16,51.76,83,926.28
6591,ORD-196829,Milk Classic Bar,2022-01-24,22.1,2.64,37.76,216,570.24
6618,ORD-016603,Mixed Assortment Box,2022-01-24,24.5,16.42,74.02,196,3218.32
6622,ORD-160597,Truffle Gift Box,2022-01-24,28.7,2.49,79.71,462,1150.38
6637,ORD-114626,Mixed Assortment Box,2022-01-24,9.1,12.2,43.91,102,1244.3999999999999
6642,ORD-119264,70% Dark Bar,2022-01-24,19.94,2.79,59.92,304,848.16
6676,ORD-039047,70% Dark Bar,2022-01-24,19.2,11.59,73.55,113,1309.67
6704,ORD-129611,70% Dark Bar,2022-01-24,7.9,3.36,78.12,247,829.92
6707,ORD-037868,Milk Classic Bar,2022-01-24,17.0,12.13,75.11,97,1176.6100000000001
6716,ORD-197851,Choco Coins Bag,2022-01-24,17.5,2.95,105.29,434,1280.3000000000002
6719,ORD-060687,Choco Coins Bag,2022-01-24,17.0,19.18,75.46,89,1707.02
6738,ORD-036158,70% Dark Bar,2022-01-24,20.6,2.83,36.75,198,560.34
6753,ORD-152464,70% Dark Bar,2022-01-24,19.4,3.53,95.82,319,1126.07
6755,ORD-013517,Truffle Gift Box,2022-01-24,16.0,2.64,54.57,335,884.4000000000001
6774,ORD-181143,Pralines Gift Box,2022-01-24,8.5,4.01,141.25,249,998.4899999999999
6780,ORD-125005,Mixed Assortment Box,2022-01-24,10.9,3.6,43.15,227,817.2
6792,ORD-012896,70% Dark Bar,2022-01-24,8.6,4.16,111.16,114,474.24
6801,ORD-092582,White Choco Bar,2022-01-24,13.9,14.48,31.63,51,738.48
6833,ORD-129154,85% Dark Bar,2022-01-24,19.3,3.1,116.75,295,914.5
6872,ORD-146451,White Choco Bar,2022-01-25,10.8,3.16,38.79,169,534.0400000000001
6884,ORD-188051,70% Dark Bar,2022-01-25,5.4,3.02,126.18,200,604.0
6910,ORD-067427,Truffle Gift Box,2022-01-25,7.5,2.85,100.11,289,823.65
6918,ORD-100528,70% Dark Bar,2022-01-25,15.3,2.48,77.86,254,629.92
6933,ORD-059122,White Choco Bar,2022-01-25,7.9,2.78,90.83,276,767.28
6965,ORD-047912,Mixed Assortment Box,2022-01-25,9.6,3.07,64.27,367,1126.69
6972,ORD-114629,70% Dark Bar,2022-01-25,11.4,2.98,116.78,237,706.26
7014,ORD-174416,70% Dark Bar,2022-01-25,9.8,3.35,81.93,125,418.75
7026,ORD-045905,Mixed Assortment Box,2022-01-25,10.9,18.52,108.71758620689656,81,1500.12
7027,ORD-032484,70% Dark Bar,2022-01-25,16.6,3.18,135.28,394,1252.92
7048,ORD-029850,70% Dark Bar,2022-01-25,7.9,3.4,23.21,118,401.2
7058,ORD-006887,70% Dark Bar,2022-01-25,19.2,3.08,78.89,313,964.0400000000001
7104,ORD-016855,White Choco Bar,2022-01-25,22.5,3.38,57.82,227,767.26
7169,ORD-090407,70% Dark Bar,2022-01-26,18.8,3.06,30.01,170,520.2
7171,ORD-138568,Hazelnut Milk Bar,2022-01-26,9.8,2.99,47.38,167,499.33000000000004
7173,ORD-014641,70% Dark Bar,2022-01-26,16.0,12.8,91.42,83,1062.4
7178,ORD-123788,70% Dark Bar,2022-01-26,14.1,3.03,51.65,177,536.31
7187,ORD-175654,Hazelnut Milk Bar,2022-01-26,16.9,3.25,69.09,193,627.25
7202,ORD-104137,Almond Crunch Bar,2022-01-26,11.8,3.0,48.69,326,978.0
7261,ORD-142547,70% Dark Bar,2022-01-26,22.7,2.7,91.06,265,715.5
7267,ORD-022549,White Choco Bar,2022-01-26,1.4,2.98,17.07,92,274.16
7282,ORD-021943,Mint Dark Bar,2022-01-26,20.6,3.28,35.65,159,521.52
7294,ORD-042736,Almond Crunch Bar,2022-01-26,14.3,3.38,60.82,376,1270.8799999999999
7299,ORD-181988,White Choco Bar,2022-01-26,11.0,3.27,63.95,170,555.9
7343,ORD-136666,70% Dark Bar,2022-01-26,10.9,3.84,51.38,208,798.72
7345,ORD-075932,Mixed Assortment Box,2022-01-26,19.7,17.01,107.1,163,2772.63
7364,ORD-112174,70% Dark Bar,2022-01-26,25.9,11.82,149.2,103,1217.46
7387,ORD-195305,Mixed Assortment Box,2022-01-27,13.7,2.88,95.67,538,1549.44
7408,ORD-005028,Milk Classic Bar,2022-01-27,6.4,2.92,226.48,291,849.72
7412,ORD-147856,White Choco Bar,2022-01-27,12.052758620689655,2.76,106.19,-270,-745.1999999999999
7438,ORD-180099,White Choco Bar,2022-01-27,17.1,3.18,58.12,176,559.6800000000001
7439,ORD-129881,Truffle Gift Box,2022-01-27,15.2,11.79,102.38,212,2499.48
7442,ORD-085475,Mint Dark Bar,2022-01-27,12.1,3.16,241.81,394,1245.04
