,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
11075,ORD-168508,Milk Classic Bar,2022-02-09,12.5,14.17,113.91,-33,-467.61
11081,ORD-151527,Mixed Assortment Box,2022-02-09,16.8,2.49,296.91,711,1770.39
11090,ORD-084016,Pralines Gift Box,2022-02-09,19.2,11.67,69.92,63,735.21
11117,ORD-148383,Truffle Gift Box,2022-02-09,12.5,3.04,91.06,238,723.52
11145,ORD-113055,Mint Dark Bar,2022-02-09,13.08,2.86,99.55,171,489.06
11200,ORD-077709,Truffle Gift Box,2022-02-10,8.5,2.92,99.56,195,569.4
11214,ORD-098098,Mixed Assortment Box,2022-02-10,6.0,3.5,96.91,393,1375.5
11259,ORD-083132,70% Dark Bar,2022-02-10,12.8,16.25,40.52,43,698.75
11298,ORD-039263,Truffle Gift Box,2022-02-10,26.4,15.12,134.18,111,1678.32
11304,ORD-115387,Truffle Gift Box,2022-02-10,18.8,3.18,57.44,239,760.02
11316,ORD-083005,Mixed Assortment Box,2022-02-10,11.4,2.91,149.58,484,1408.44
11350,ORD-121090,Truffle Gift Box,2022-02-10,13.7,3.02,82.91,169,510.38
11361,ORD-143812,Mixed Assortment Box,2022-02-10,31.4,2.96,48.77,401,1186.96
11362,ORD-057938,70% Dark Bar,2022-02-10,13.0,3.12,63.77,132,411.84000000000003
11365,ORD-043446,White Choco Bar,2022-02-10,8.7,14.61,36.02,35,511.34999999999997
11418,ORD-120523,70% Dark Bar,2022-02-11,11.0,3.41,53.8,153,521.73
11460,ORD-126529,Mint Dark Bar,2022-02-11,20.1,15.15,51.22,40,606.0
11474,ORD-087500,Truffle Gift Box,2022-02-11,6.9,18.53,62.05,41,759.73
11497,ORD-197861,70% Dark Bar,2022-02-11,10.9,3.11,51.07,167,519.37
11518,ORD-125191,Truffle Gift Box,2022-02-11,28.8,11.52,324.66,347,3997.44
11558,ORD-192969,Truffle Gift Box,2022-02-11,26.6,3.88,178.54,421,1633.48
11640,ORD-073983,70% Dark Bar,2022-02-11,19.1,3.52,56.91,218,767.36
11662,ORD-089154,70% Dark Bar,2022-02-11,7.4,12.61,97.38,74,933.14
11663,ORD-178454,70% Dark Bar,2022-02-11,26.8,3.16,54.77,139,439.24
11678,ORD-003364,70% Dark Bar,2022-02-12,15.8,3.36,264.03,317,1065.12
11696,ORD-036354,Salted Caramel Bar,2022-02-12,10.2,3.09,48.65,173,534.5699999999999
11801,ORD-137005,70% Dark Bar,2022-02-12,19.0,10.76,101.14,102,1097.52
11855,ORD-138579,Truffle Gift Box,2022-02-12,13.3,13.5,82.85,86,1161.0
11924,ORD-188943,85% Dark Bar,2022-02-12,14.0,3.53,35.93,159,561.27
11940,ORD-070404,Almond Crunch Bar,2022-02-13,21.2,2.53,139.08,385,974.05
11951,ORD-129897,Truffle Gift Box,2022-02-13,9.98,3.37,131.95,260,876.2
11992,ORD-053777,Mixed Assortment Box,2022-02-13,2.6,3.01,66.1,231,695.31
11997,ORD-019498,70% Dark Bar,2022-02-13,19.5,3.57,207.64,127,453.39
12050,ORD-139572,70% Dark Bar,2022-02-13,15.1,11.56,67.46,57,658.9200000000001
12133,ORD-027108,70% Dark Bar,2022-02-13,11.8,18.16,87.24,34,617.44
12203,ORD-110624,70% Dark Bar,2022-02-13,10.1,12.0,146.33,54,648.0
12266,ORD-054108,White Choco Bar,2022-02-14,25.64,11.33,63.72,58,657.14
12338,ORD-134971,Mixed Assortment Box,2022-02-14,15.8,2.92,69.82,392,1144.6399999999999
12370,ORD-112733,70% Dark Bar,2022-02-14,13.4,3.05,33.99,127,387.34999999999997
12377,ORD-010024,Hazelnut Milk Bar,2022-02-14,13.6,15.97,54.54,30,479.1
12392,ORD-028481,White Choco Bar,2022-02-14,6.3,4.19,294.98,197,825.4300000000001
12408,ORD-157215,Truffle Gift Box,2022-02-14,11.4,2.92,83.13,205,598.6
12429,ORD-086641,70% Dark Bar,2022-02-14,7.1,3.34,56.37,97,323.97999999999996
12511,ORD-188847,Truffle Gift Box,2022-02-15,6.2,18.68,49.69,46,859.28
12517,ORD-076965,70% Dark Bar,2022-02-15,6.1,3.39,140.33,184,623.76
12542,ORD-007865,Truffle Gift Box,2022-02-15,7.2,3.23,162.03,288,930.24
12547,ORD-006182,70% Dark Bar,2022-02-15,1.9,3.1,147.62,170,527.0
12557,ORD-176124,Mixed Assortment Box,2022-02-15,13.64,3.87,70.65,293,1133.91
12558,ORD-016857,70% Dark Bar,2022-02-15,19.8,3.04,82.27,166,504.64
12596,ORD-002911,Truffle Gift Box,2022-02-15,12.7,4.33,63.4,141,610.53
12602,ORD-087201,70% Dark Bar,2022-02-15,32.3,2.64,59.11,179,472.56
12637,ORD-107363,Mixed Assortment Box,2022-02-15,5.8,3.17,87.79,350,1109.5
12638,ORD-144239,Mixed Assortment Box,2022-02-15,26.0,2.7,94.97,493,1331.1000000000001
12656,ORD-105449,Mixed Assortment Box,2022-02-15,16.2,3.01,631.65,855,2573.5499999999997
12669,ORD-033848,Almond Crunch Bar,2022-02-15,8.0,2.9,51.63,212,614.8
12709,ORD-162824,Mixed Assortment Box,2022-02-15,9.2,3.45,112.46,340,1173.0
12780,ORD-060510,70% Dark Bar,2022-02-16,7.1,2.82,113.33,181,510.41999999999996
12786,ORD-194366,Pralines Gift Box,2022-02-16,4.9,12.83,113.54,61,782.63
12802,ORD-182888,Milk Classic Bar,2022-02-16,17.5,2.63,48.76,139,365.57
12810,ORD-040849,White Choco Bar,2022-02-16,9.1,17.13,164.15,-234,-4008.4199999999996
12833,ORD-075692,Pralines Gift Box,2022-02-16,8.7,3.8,101.75,143,543.4
12907,ORD-055399,70% Dark Bar,2022-02-16,20.4,3.79,110.81,153,579.87
12984,ORD-145450,Truffle Gift Box,2022-02-16,10.0,2.97,131.37,216,641.5200000000001
13055,ORD-032390,Truffle Gift Box,2022-02-17,20.8,3.32,109.21,359,1191.8799999999999
13103,ORD-000562,Mixed Assortment Box,2022-02-17,21.4,3.43,75.92,779,2671.9700000000003
13158,ORD-156828,Mixed Assortment Box,2022-02-17,15.4,17.1,71.28,101,1727.1000000000001
13165,ORD-122267,Truffle Gift Box,2022-02-17,13.2,3.17,45.97,254,805.18
13240,ORD-161410,Mixed Assortment Box,2022-02-17,25.1,2.86,123.24,620,1773.1999999999998
13259,ORD-187382,Truffle Gift Box,2022-02-17,11.86,3.62,131.66,264,955.6800000000001
13272,ORD-151573,Truffle Gift Box,2022-02-17,15.1,2.75,44.22,166,456.5
13323,ORD-103352,Truffle Gift Box,2022-02-18,10.3,3.14,23.81,151,474.14000000000004
13372,ORD-125769,Milk Classic Bar,2022-02-18,23.8,3.33,165.6,250,832.5
13373,ORD-015742,Mint Dark Bar,2022-02-18,5.3,3.21,63.23,110,353.1
13379,ORD-186777,Pralines Gift Box,2022-02-18,13.5,2.95,52.42,138,407.1
13427,ORD-029656,70% Dark Bar,2022-02-18,12.8,12.02,56.56,59,709.18
13434,ORD-136102,Mixed Assortment Box,2022-02-18,4.0,12.1,64.5,80,968.0
13455,ORD-068361,85% Dark Bar,2022-02-18,24.4,2.68,66.29,155,415.40000000000003
13531,ORD-115707,70% Dark Bar,2022-02-18,8.0,2.93,44.69,107,313.51
13550,ORD-067435,Mixed Assortment Box,2022-02-18,1.9,4.05,196.77,418,1692.8999999999999
13556,ORD-113889,Mixed Assortment Box,2022-02-18,19.1,12.29,82.02,187,2298.23
13584,ORD-052092,Truffle Gift Box,2022-02-18,28.7,17.48,205.42,142,2482.16
13627,ORD-044330,Truffle Gift Box,2022-02-19,12.6,3.04,42.49,-166,-504.64
13632,ORD-133757,Truffle Gift Box,2022-02-19,4.8,2.94,118.81,230,676.1999999999999
13643,ORD-160476,Milk Classic Bar,2022-02-19,3.4,2.93,119.2,186,544.98
13665,ORD-096457,Milk Classic Bar,2022-02-19,21.2,3.75,33.32,106,397.5
13710,ORD-171282,70% Dark Bar,2022-02-19,11.7,11.09,66.78,13,144.17
13736,ORD-021024,70% Dark Bar,2022-02-19,7.7,12.19,76.8,45,548.55
13758,ORD-119961,Truffle Gift Box,2022-02-19,7.6,3.31,105.36,214,708.34
13770,ORD-076956,70% Dark Bar,2022-02-19,16.4,3.12,97.46,99,308.88
13787,ORD-137151,Truffle Gift Box,2022-02-19,10.0,2.93,52.76,228,668.0400000000001
13834,ORD-173612,Hazelnut Milk Bar,2022-02-19,25.7,2.99,106.2,257,768.4300000000001
13840,ORD-148719,70% Dark Bar,2022-02-19,11.0,3.77,182.65,173,652.21
13866,ORD-045530,70% Dark Bar,2022-02-19,22.7,2.85,55.22,173,493.05
13922,ORD-043189,Truffle Gift Box,2022-02-20,4.6,11.92,22.22,26,309.92
13952,ORD-118074,70% Dark Bar,2022-02-20,24.2,3.17,130.74,224,710.0799999999999
13996,ORD-164790,Mint Dark Bar,2022-02-20,18.4,3.52,38.51,95,334.4
14003,ORD-169300,Salted Caramel Bar,2022-02-20,13.2,2.75,135.94,239,657.25
14018,ORD-095050,70% Dark Bar,2022-02-20,17.6,2.75,89.66,162,445.5
14083,ORD-028845,Hazelnut Milk Bar,2022-02-20,16.4,3.26,145.94,195,635.6999999999999
14120,ORD-113225,70% Dark Bar,2022-02-20,12.3,17.18,79.17,50,859.0
14159,ORD-159409,Truffle Gift Box,2022-02-21,16.6,3.16,91.27,262,827.9200000000001
14189,ORD-083578,Truffle Gift Box,2022-02-21,3.2,2.77,27.11,130,360.1
14206,ORD-108281,Pralines Gift Box,2022-02-21,17.5,3.42,96.03,195,666.9
14232,ORD-008184,Truffle Gift Box,2022-02-21,16.3,3.19,37.08,191,609.29
14248,ORD-190103,Mixed Assortment Box,2022-02-21,8.1,2.9,214.41,507,1470.3
14262,ORD-078549,70% Dark Bar,2022-02-21,34.0,11.13,187.57,89,990.57
14296,ORD-067537,85% Dark Bar,2022-02-21,16.8,3.13,177.39,200,626.0
14306,ORD-108104,Mixed Assortment Box,2022-02-21,18.9,2.87,22.29,223,640.01
14326,ORD-074997,70% Dark Bar,2022-02-21,6.0,2.77,71.06,155,429.35
14336,ORD-181320,70% Dark Bar,2022-02-21,8.5,3.13,61.85,123,384.99
14433,ORD-121358,70% Dark Bar,2022-02-22,4.6,2.97,80.68,152,451.44000000000005
14539,ORD-011145,Milk Classic Bar,2022-02-22,14.5,3.11,121.94,134,416.74
14556,ORD-000187,Mixed Assortment Box,2022-02-22,10.2,3.16,95.63,354,1118.64
14601,ORD-146442,Truffle Gift Box,2022-02-22,19.1,11.99,60.28,95,1139.05
14682,ORD-167401,Truffle Gift Box,2022-02-23,14.72,3.08,159.8,309,951.72
14732,ORD-129586,70% Dark Bar,2022-02-23,21.8,3.5,157.8,278,973.0
14757,ORD-174258,White Choco Bar,2022-02-23,18.3,17.21,100.93,34,585.14
14766,ORD-104631,Choco Coins Bag,2022-02-23,6.3,16.2,97.64,78,1263.6
14800,ORD-101802,Truffle Gift Box,2022-02-23,9.1,3.17,99.74,224,710.0799999999999
14808,ORD-119771,Truffle Gift Box,2022-02-23,13.4,2.67,87.78,157,419.19
14880,ORD-198913,70% Dark Bar,2022-02-23,13.7,3.05,60.21,111,338.54999999999995
14895,ORD-154022,Mixed Assortment Box,2022-02-23,7.9,3.22,77.86,248,798.5600000000001
14900,ORD-117338,Truffle Gift Box,2022-02-23,20.0,3.97,103.65,1265,5022.05
14908,ORD-078217,Mint Dark Bar,2022-02-23,5.4,2.87,189.19,226,648.62
14982,ORD-066230,Mixed Assortment Box,2022-02-24,12.6,2.82,61.93,412,1161.84
14996,ORD-030692,Mint Dark Bar,2022-02-24,22.9,16.51,64.6,56,924.5600000000001
15003,ORD-107596,85% Dark Bar,2022-02-24,12.1,3.5,160.32,195,682.5
15025,ORD-038948,Choco Coins Bag,2022-02-24,12.1,2.81,94.29,319,896.39
15032,ORD-046137,Truffle Gift Box,2022-02-24,14.9,3.37,201.39,303,1021.11
15053,ORD-135450,70% Dark Bar,2022-02-24,9.8,3.26,49.33,38,123.88
15106,ORD-031470,Salted Caramel Bar,2022-02-24,23.5,2.6,225.63,1101,2862.6
15112,ORD-154828,85% Dark Bar,2022-02-24,29.5,3.07,178.44,284,871.88
15125,ORD-135264,Milk Classic Bar,2022-02-24,2.8,4.36,96.95,91,396.76000000000005
15127,ORD-059492,Mixed Assortment Box,2022-02-24,18.3,12.81,55.25,115,1473.15
15130,ORD-045756,Choco Coins Bag,2022-02-24,14.4,3.25,92.57,364,1183.0
15134,ORD-065689,Truffle Gift Box,2022-02-24,10.8,3.36,34.5,167,561.12
15135,ORD-143642,70% Dark Bar,2022-02-24,2.4,19.42,63.76,35,679.7
15145,ORD-033949,70% Dark Bar,2022-02-24,11.2,3.27,18.3,45,147.15
15151,ORD-018925,70% Dark Bar,2022-02-24,4.0,3.01,152.4,229,689.29
15177,ORD-080772,70% Dark Bar,2022-02-24,10.3,2.47,38.28,136,335.92
15218,ORD-173249,70% Dark Bar,2022-02-24,6.9,3.43,94.94,102,349.86
15229,ORD-046730,Truffle Gift Box,2022-02-24,9.2,16.74,121.13,58,970.92
15279,ORD-091066,70% Dark Bar,2022-02-25,17.9,3.44,41.4,112,385.28
15296,ORD-010939,70% Dark Bar,2022-02-25,16.9,3.2,44.79,75,240.0
15305,ORD-040778,Milk Classic Bar,2022-02-25,19.1,4.14,94.23,139,575.4599999999999
15314,ORD-081030,Pralines Gift Box,2022-02-25,3.7,14.24,100.86,45,640.8
15319,ORD-076816,White Choco Bar,2022-02-25,6.4,3.2,78.27793103448278,82,262.40000000000003
15348,ORD-070662,Mixed Assortment Box,2022-02-25,14.8,2.69,103.14,379,1019.51
15364,ORD-132530,70% Dark Bar,2022-02-25,11.0,3.32,52.23,121,401.71999999999997
15365,ORD-070846,Choco Coins Bag,2022-02-25,1.6,17.41,27.8,16,278.56
15371,ORD-183387,70% Dark Bar,2022-02-25,9.6,3.68,52.4,91,334.88
15406,ORD-085600,70% Dark Bar,2022-02-25,10.8,2.86,35.35,97,277.42
15428,ORD-015439,White Choco Bar,2022-02-25,4.5,2.76,113.55,267,736.92
15498,ORD-155109,Mixed Assortment Box,2022-02-25,13.4,16.51,131.05,109,1799.5900000000001
15540,ORD-141686,Mint Dark Bar,2022-02-26,8.4,17.54,72.54,35,613.9
15558,ORD-027274,White Choco Bar,2022-02-26,19.6,3.5,290.07,328,1148.0
15560,ORD-001835,70% Dark Bar,2022-02-26,15.6,3.1,61.27,121,375.1
15577,ORD-064648,70% Dark Bar,2022-02-26,14.4,18.15,189.79,67,1216.05
15586,ORD-198623,Truffle Gift Box,2022-02-26,7.8,3.52,33.73,93,327.36
15597,ORD-032257,70% Dark Bar,2022-02-26,11.7,3.28,100.61,192,629.76
15604,ORD-068543,White Choco Bar,2022-02-26,13.1,3.85,24.65,71,273.35
15610,ORD-010422,70% Dark Bar,2022-02-26,1.5,3.33,217.45,136,452.88
15655,ORD-041698,Milk Classic Bar,2022-02-26,16.7,2.64,116.75,197,520.08
15673,ORD-022445,Truffle Gift Box,2022-02-26,14.7,17.55,45.11,67,1175.8500000000001
15677,ORD-106455,70% Dark Bar,2022-02-26,10.6,3.27,110.6,160,523.2
15705,ORD-113876,White Choco Bar,2022-02-26,3.9,15.7,138.28,49,769.3
15774,ORD-062425,Mint Dark Bar,2022-02-26,21.7,11.98,78.12,60,718.8000000000001
15789,ORD-172117,Mixed Assortment Box,2022-02-26,14.5,2.82,65.23,370,1043.3999999999999
15794,ORD-113323,Almond Crunch Bar,2022-02-27,3.4,2.92,15.31,80,233.6
15874,ORD-171018,70% Dark Bar,2022-02-27,5.2,3.35,50.08,80,268.0
15918,ORD-156858,70% Dark Bar,2022-02-27,6.7,2.81,74.9,163,458.03000000000003
15923,ORD-077020,Truffle Gift Box,2022-02-27,0.8,15.83,30.48,33,522.39
15926,ORD-078991,Truffle Gift Box,2022-02-27,23.9,2.46,216.3,703,1729.3799999999999
16026,ORD-056244,70% Dark Bar,2022-02-27,12.8,3.18,110.41,143,454.74
16035,ORD-044992,70% Dark Bar,2022-02-27,13.5,3.06,82.26,145,443.7
16123,ORD-097207,Choco Coins Bag,2022-02-28,7.0,2.87,34.6,236,677.32
16170,ORD-128885,Truffle Gift Box,2022-02-28,2.1,11.99,36.35,47,563.53
16187,ORD-045079,Truffle Gift Box,2022-02-28,16.5,3.08,70.56,204,628.32
16189,ORD-149192,Mint Dark Bar,2022-02-28,11.7,3.45,29.89,59,203.55
16211,ORD-124676,Almond Crunch Bar,2022-02-28,14.8,17.09,244.0,165,2819.85
16212,ORD-084903,70% Dark Bar,2022-02-28,11.6,16.61,64.53,45,747.4499999999999
16228,ORD-037773,Mixed Assortment Box,2022-02-28,19.6,13.49,47.0,101,1362.49
16235,ORD-181438,Salted Caramel Bar,2022-02-28,9.9,3.67,48.56,135,495.45
16238,ORD-067546,70% Dark Bar,2022-02-28,5.3,4.11,71.91,100,411.00000000000006
16250,ORD-097763,Truffle Gift Box,2022-02-28,12.4,3.28,77.13,269,882.3199999999999
16278,ORD-154351,70% Dark Bar,2022-02-28,4.1,3.23,95.58,123,397.29
16283,ORD-087423,70% Dark Bar,2022-02-28,25.0,2.59,96.66,242,626.78
16289,ORD-185297,Mixed Assortment Box,2022-02-28,15.1,3.76,49.91,242,909.92
16303,ORD-086582,Salted Caramel Bar,2022-02-28,8.3,3.18,46.95,126,400.68
16320,ORD-021037,85% Dark Bar,2022-02-28,13.2,3.75,49.15,125,468.75
16325,ORD-116992,Salted Caramel Bar,2022-02-28,7.3,3.26,45.91,153,498.78
16365,ORD-150883,Almond Crunch Bar,2022-02-28,9.1,4.21,64.49,344,1448.24
16378,ORD-028389,Mixed Assortment Box,2022-02-28,8.6,3.94,185.31,428,1686.32
16388,ORD-082964,Mint Dark Bar,2022-02-28,6.7,11.93,89.12,35,417.55
16430,ORD-072078,Mixed Assortment Box,2022-03-01,6.9,3.4,130.72,328,1115.2
16456,ORD-146176,85% Dark Bar,2022-03-01,11.16103448275862,15.99,104.51448275862069,61,975.39
16474,ORD-031718,Truffle Gift Box,2022-03-01,14.0,13.34,33.44,60,800.4
16477,ORD-152708,Mint Dark Bar,2022-03-01,18.4,17.76,62.22,39,692.6400000000001
16488,ORD-050826,Mixed Assortment Box,2022-03-01,15.5,2.97,65.49,328,974.1600000000001
16493,ORD-122944,70% Dark Bar,2022-03-01,19.51,2.93,100.21,239,700.27
16594,ORD-120261,Pralines Gift Box,2022-03-01,12.2,2.54,58.03,207,525.78
16632,ORD-020338,Mixed Assortment Box,2022-03-01,19.8,3.3,99.18,479,1580.6999999999998
16661,ORD-063908,70% Dark Bar,2022-03-01,7.9,3.15,67.93,174,548.1
16670,ORD-180802,Truffle Gift Box,2022-03-01,11.7,17.15,46.98,130,2229.5
16684,ORD-022133,70% Dark Bar,2022-03-02,15.7,17.44,91.34,49,854.5600000000001
16733,ORD-042598,Truffle Gift Box,2022-03-02,19.2,2.35,161.26,351,824.85
16794,ORD-096181,Choco Coins Bag,2022-03-02,25.4,3.38,89.69,342,1155.96
16802,ORD-007611,Choco Coins Bag,2022-03-02,13.1,3.29,56.14,194,638.26
16809,ORD-106457,Salted Caramel Bar,2022-03-02,6.9,13.05,291.3,106,1383.3000000000002
16849,ORD-154411,70% Dark Bar,2022-03-02,11.7,2.91,57.89,145,421.95000000000005
16858,ORD-188559,Mint Dark Bar,2022-03-02,13.1,13.1,275.7,70,917.0
16879,ORD-180659,Milk Classic Bar,2022-03-02,7.8,3.46,62.58,109,377.14
16918,ORD-155027,70% Dark Bar,2022-03-02,24.7,2.85,252.65,405,1154.25
17026,ORD-023259,Milk Classic Bar,2022-03-03,5.2,14.34,75.47,33,473.21999999999997
17054,ORD-124749,70% Dark Bar,2022-03-03,2.2,2.55,160.87,188,479.4
17096,ORD-081425,Truffle Gift Box,2022-03-03,12.5,3.09,114.78,198,611.8199999999999
17118,ORD-049366,Hazelnut Milk Bar,2022-03-03,21.4,3.05,130.48,158,481.9
17135,ORD-190477,70% Dark Bar,2022-03-03,5.9,3.27,26.67,58,189.66
17162,ORD-137725,Mixed Assortment Box,2022-03-03,7.5,13.4,72.81,98,1313.2
17165,ORD-198827,Mixed Assortment Box,2022-03-03,13.9,3.28,59.45,240,787.1999999999999
17198,ORD-162535,70% Dark Bar,2022-03-03,21.4,3.15,41.27,132,415.8
17276,ORD-070083,Mixed Assortment Box,2022-03-04,7.1,3.02,120.25,475,1434.5
17308,ORD-001869,Truffle Gift Box,2022-03-04,3.0,3.45,104.8,146,503.70000000000005
17334,ORD-169761,Mixed Assortment Box,2022-03-04,14.4,2.93,77.52,230,673.9000000000001
17366,ORD-097420,Mixed Assortment Box,2022-03-04,23.9,11.87,51.78,113,1341.31
17426,ORD-115029,Hazelnut Milk Bar,2022-03-04,11.9,13.9,53.16,44,611.6
17431,ORD-194108,70% Dark Bar,2022-03-04,19.3,3.05,69.55,124,378.2
17447,ORD-017833,Truffle Gift Box,2022-03-04,7.5,3.33,32.22,123,409.59000000000003
17478,ORD-039603,85% Dark Bar,2022-03-04,19.4,3.04,170.74,267,811.6800000000001
17536,ORD-113081,Mixed Assortment Box,2022-03-05,13.0,2.69,121.59,336,903.84
17541,ORD-158886,70% Dark Bar,2022-03-05,14.1,2.94,60.27,118,346.92
17611,ORD-121102,70% Dark Bar,2022-03-05,18.3,2.78,149.01,244,678.3199999999999
17643,ORD-066349,Salted Caramel Bar,2022-03-05,12.5,3.26,80.2,170,554.1999999999999
17666,ORD-111490,Truffle Gift Box,2022-03-05,18.5,12.19,140.8,102,1243.3799999999999
17693,ORD-160323,Mixed Assortment Box,2022-03-05,15.1,2.47,20.92,197,486.59000000000003
17719,ORD-111566,Truffle Gift Box,2022-03-05,23.39,3.28,69.7,77,252.55999999999997
17722,ORD-024606,85% Dark Bar,2022-03-05,13.6,3.03,114.37,142,430.26
17737,ORD-161461,Milk Classic Bar,2022-03-05,20.28,2.9,99.14,167,484.3
17843,ORD-058448,70% Dark Bar,2022-03-06,19.6,14.04,202.76,84,1179.36
17845,ORD-079543,White Choco Bar,2022-03-06,20.6,2.87,54.14,102,292.74
17861,ORD-019934,70% Dark Bar,2022-03-06,4.4,2.65,123.63,169,447.84999999999997
17877,ORD-149676,70% Dark Bar,2022-03-06,5.9,3.21,55.51,311,998.31
17939,ORD-100536,70% Dark Bar,2022-03-06,12.3,17.98,226.05,72,1294.56
17951,ORD-157060,Truffle Gift Box,2022-03-06,13.8,2.81,88.37,137,384.97
18042,ORD-137490,70% Dark Bar,2022-03-06,2.9,3.84,150.92,150,576.0
18085,ORD-100789,White Choco Bar,2022-03-06,10.4,3.25,87.95,123,399.75
18126,ORD-089152,70% Dark Bar,2022-03-07,26.5,3.02,56.77,154,465.08
18217,ORD-106337,Salted Caramel Bar,2022-03-07,13.1,3.92,83.16,127,497.84
18243,ORD-109496,Milk Classic Bar,2022-03-07,2.4,16.5,30.09,18,297.0
18284,ORD-091328,Truffle Gift Box,2022-03-07,6.3,2.85,81.25,203,578.5500000000001
18350,ORD-050859,Hazelnut Milk Bar,2022-03-07,12.6,3.78,120.03,131,495.17999999999995
18375,ORD-175373,70% Dark Bar,2022-03-07,13.4,2.79,48.91,118,329.22
18395,ORD-121666,Pralines Gift Box,2022-03-08,11.7,3.36,137.44,136,456.96
18418,ORD-123079,Mixed Assortment Box,2022-03-08,9.6,2.92,317.13,550,1606.0
18464,ORD-041045,70% Dark Bar,2022-03-08,24.6,2.89,102.84,258,745.62
18480,ORD-101568,70% Dark Bar,2022-03-08,5.3,3.22,76.83,119,383.18
18488,ORD-170159,85% Dark Bar,2022-03-08,2.0,21.27,202.05,27,574.29
18525,ORD-080557,Pralines Gift Box,2022-03-08,12.1,3.04,172.37,203,617.12
18550,ORD-125885,Truffle Gift Box,2022-03-08,6.5,18.66,61.67,43,802.38
18595,ORD-156549,Mixed Assortment Box,2022-03-08,3.6,2.87,69.57,237,680.19
18598,ORD-090810,85% Dark Bar,2022-03-08,12.9,3.14,176.55,162,508.68
18649,ORD-105739,85% Dark Bar,2022-03-08,22.6,10.74,101.35,65,698.1
18657,ORD-153298,Pralines Gift Box,2022-03-08,10.8,3.35,123.97,137,458.95
18667,ORD-061278,70% Dark Bar,2022-03-08,18.0,2.92,105.01,167,487.64
18688,ORD-108562,Milk Classic Bar,2022-03-09,24.7,2.87,76.65,203,582.61
18713,ORD-190862,Truffle Gift Box,2022-03-09,17.5,3.05,37.79,175,533.75
18720,ORD-077736,Hazelnut Milk Bar,2022-03-09,24.0,15.71,41.28,43,675.5300000000001
18763,ORD-114241,70% Dark Bar,2022-03-09,13.7,3.23,63.44,135,436.05
18858,ORD-076681,Mint Dark Bar,2022-03-09,18.6,3.45,120.77,160,552.0
18887,ORD-199297,Truffle Gift Box,2022-03-09,19.3,10.85,57.08,81,878.85
18900,ORD-148024,Salted Caramel Bar,2022-03-09,10.0,3.53,102.31,133,469.48999999999995
18922,ORD-057224,70% Dark Bar,2022-03-09,9.0,4.15,41.24,116,481.40000000000003
18930,ORD-015153,Mixed Assortment Box,2022-03-09,11.7,3.26,105.75,348,1134.48
19046,ORD-157689,70% Dark Bar,2022-03-10,10.6,16.72,48.89,32,535.04
19105,ORD-016935,70% Dark Bar,2022-03-10,5.3,18.92,51.31,27,510.84000000000003
19118,ORD-018245,Truffle Gift Box,2022-03-10,5.99,2.77,157.62,223,617.71
19122,ORD-034361,Milk Classic Bar,2022-03-10,3.7,3.24,47.73,73,236.52
19183,ORD-160647,Truffle Gift Box,2022-03-10,9.5,2.51,70.47,174,436.73999999999995
19205,ORD-002804,Almond Crunch Bar,2022-03-10,10.1,3.11,72.85,208,646.88
19216,ORD-037663,Pralines Gift Box,2022-03-10,3.8,3.52,141.13,191,672.32
19222,ORD-133765,Milk Classic Bar,2022-03-10,17.4,15.99,23.77,26,415.74
19265,ORD-177012,Mixed Assortment Box,2022-03-11,20.9,12.35,81.91,130,1605.5
19278,ORD-097143,70% Dark Bar,2022-03-11,18.4,2.76,83.29,228,629.28
19325,ORD-039803,Mixed Assortment Box,2022-03-11,17.7,2.76,57.31,397,1095.72
19351,ORD-012798,Truffle Gift Box,2022-03-11,19.5,2.81,77.01,229,643.49
19409,ORD-048427,Mixed Assortment Box,2022-03-11,10.5,2.58,163.1,513,1323.54
19434,ORD-088980,Mixed Assortment Box,2022-03-11,13.0,3.57,198.83,518,1849.26
19499,ORD-146770,Truffle Gift Box,2022-03-11,19.5,3.19,64.4,305,972.9499999999999
19513,ORD-168193,Pralines Gift Box,2022-03-11,1.6,2.99,66.76,160,478.40000000000003
19550,ORD-185346,Mixed Assortment Box,2022-03-12,6.6,4.15,138.77,503,2087.4500000000003
19555,ORD-164351,Truffle Gift Box,2022-03-12,9.3,3.56,85.14,222,790.32
19600,ORD-097855,70% Dark Bar,2022-03-12,14.3,3.05,99.03,221,674.05
19682,ORD-121114,70% Dark Bar,2022-03-12,10.9,13.48,85.55,63,849.24
19737,ORD-190390,Truffle Gift Box,2022-03-12,8.7,3.27,72.78,292,954.84
19747,ORD-004926,Mixed Assortment Box,2022-03-12,24.7,12.9,55.52,179,2309.1
19766,ORD-062610,Almond Crunch Bar,2022-03-12,13.4,3.14,84.13,409,1284.26
19788,ORD-023881,Milk Classic Bar,2022-03-12,1.9,2.81,89.69,173,486.13
19830,ORD-104822,Pralines Gift Box,2022-03-13,10.2,2.87,121.39,168,482.16
19892,ORD-035723,Mint Dark Bar,2022-03-13,16.8,3.29,195.71,176,579.04
19936,ORD-033130,Hazelnut Milk Bar,2022-03-13,17.4,3.45,96.99,179,617.5500000000001
20005,ORD-053424,70% Dark Bar,2022-03-13,9.0,11.86,68.88,69,818.3399999999999
20026,ORD-171493,70% Dark Bar,2022-03-13,10.7,12.55,93.59,139,1744.45
